count,entity,label,location_info
1,Baccarat,ORG,"{'place_id': 109864444, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 113133, 'lat': '48.4487414', 'lon': '6.7381417', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.5720958764825798, 'addresstype': 'village', 'name': 'Baccarat', 'display_name': 'Baccarat, Lunéville, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54120, France', 'boundingbox': ['48.4256102', '48.4695243', '6.6976495', '6.7895303']}"
1,Martell,ORG,"{'place_id': 66924195, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 47214, 'lat': '46.5154661', 'lon': '10.721547199515971', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.5299590654185566, 'addresstype': 'city', 'name': 'Martell - Martello', 'display_name': 'Martell - Martello, Vinschgau - Val Venosta, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39020, Italia', 'boundingbox': ['46.4439004', '46.5865379', '10.6003433', '10.8397765']}"
1,Reserve du Chateau de Chanteloup,LOC,"(None, None)"
1,Valtaud,PER,"(None, None)"
1,Huanyu Entertainment,ORG,"(None, None)"
1,Ayden Sng,PER,"(None, None)"
1,Hong Ling,PER,"{'place_id': 390893194, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 12397005507, 'lat': '32.8994073', 'lon': '130.6657435', 'class': 'highway', 'type': 'bus_stop', 'place_rank': 30, 'importance': 6.596856641484729e-05, 'addresstype': 'highway', 'name': '轟', 'display_name': '轟, 国道208号, 植木町鞍掛, 北区, 熊本市, 熊本県, 860-8601, 日本', 'boundingbox': ['32.8993573', '32.8994573', '130.6656935', '130.6657935']}"
2,Chantalle Ng,PER,"(None, None)"
2,Huanyu,ORG,"{'place_id': 205924610, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 902677982, 'lat': '39.08012092144212', 'lon': '117.30134588623977', 'class': 'highway', 'type': 'tertiary', 'place_rank': 26, 'importance': 0.0534067009994659, 'addresstype': 'road', 'name': '环宇道', 'display_name': '环宇道, 张贵庄街道, 新立街道, 东丽区, 天津市, 中国', 'boundingbox': ['39.0799458', '39.0803378', '117.2998980', '117.3027990']}"
1,Wu Jinyan,PER,"{'place_id': 221660417, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4820400439, 'lat': '31.692499', 'lon': '108.571344', 'class': 'place', 'type': 'village', 'place_rank': 19, 'importance': 0.14671166781109327, 'addresstype': 'village', 'name': '金岩', 'display_name': '金岩, 鸡鸣乡, 城口县, 重庆市, 中国', 'boundingbox': ['31.6724990', '31.7124990', '108.5513440', '108.5913440']}"
1,Xu Kai,PER,"{'place_id': 244640670, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 1769042385, 'lat': '35.5180373', 'lon': '139.4280023', 'class': 'amenity', 'type': 'fast_food', 'place_rank': 30, 'importance': 6.242084382386537e-05, 'addresstype': 'amenity', 'name': '海', 'display_name': '海, 水道みち緑道, 松が枝町, 東林間二丁目, 南区, 相模原市, 神奈川県, 252-0311, 日本', 'boundingbox': ['35.5179873', '35.5180873', '139.4279523', '139.4280523']}"
1,TCA,ORG,"{'place_id': 24195854, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 174638392, 'lat': '-19.6305093', 'lon': '134.18226892859178', 'class': 'aeroway', 'type': 'aerodrome', 'place_rank': 30, 'importance': 0.43870005900588116, 'addresstype': 'aeroway', 'name': 'Tennant Creek Airport', 'display_name': 'Tennant Creek Airport, Paterson Street, Kargaru, Tennant Creek, Barkly Region, Northern Territory, 0861, Australia', 'boundingbox': ['-19.6429342', '-19.6250615', '134.1677963', '134.1921207']}"
1,Story Of Yanxi Palace,MEDIA,"(None, None)"
1,Royal Feast,MEDIA,"{'place_id': 226138989, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 12142233197, 'lat': '24.9482898', 'lon': '67.0545664', 'class': 'amenity', 'type': 'restaurant', 'place_rank': 30, 'importance': 6.0002288853238995e-05, 'addresstype': 'amenity', 'name': 'Royal Feast', 'display_name': 'Royal Feast, Shahrah-e-Niamat Khan, نارتھ ناظم آباد ٹاؤن, ضلع ناظم آباد, کراچی ڈویژن, سندھ, 74700, پاکستان', 'boundingbox': ['24.9482398', '24.9483398', '67.0545164', '67.0546164']}"
1,COMO Shambhala,ORG,"{'place_id': 25847576, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3399699074, 'lat': '-8.4507033', 'lon': '115.2353505', 'class': 'tourism', 'type': 'hotel', 'place_rank': 30, 'importance': 4.885709925989193e-05, 'addresstype': 'tourism', 'name': 'COMO Shambhala Estate', 'display_name': 'COMO Shambhala Estate, Jalan Raya Payangan, Kecamatan Ubud, Gianyar, Bali, Nusa Tenggara, 80571, Indonesia', 'boundingbox': ['-8.4507533', '-8.4506533', '115.2353005', '115.2354005']}"
1,Thu,TIME,"{'place_id': 210742185, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 347094469, 'lat': '24.1788982', 'lon': '120.60450344792616', 'class': 'amenity', 'type': 'university', 'place_rank': 30, 'importance': 0.4934973644778503, 'addresstype': 'amenity', 'name': '東海大學', 'display_name': '東海大學, 1727, 臺灣大道四段, 福恩里, 西屯區, 臺中市, 40704, 臺灣', 'boundingbox': ['24.1735243', '24.1842423', '120.5929113', '120.6140546']}"
1,Commercial Mak Swee Wah,PER,"(None, None)"
1,Virginia Lim,PER,"{'place_id': 3408692, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4352881479, 'lat': '-12.1569561', 'lon': '-76.9597231', 'class': 'shop', 'type': 'car_repair', 'place_rank': 30, 'importance': 7.730144197752372e-05, 'addresstype': 'shop', 'name': 'Virginia', 'display_name': 'Virginia, Calle Melitón Carbajal, San Juan de Miraflores, Lima, Lima Metropolitana, Lima, 15811, Perú', 'boundingbox': ['-12.1570061', '-12.1569061', '-76.9597731', '-76.9596731']}"
4,The One Enterprise,ORG,"{'place_id': 206595228, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 471354197, 'lat': '37.01275865', 'lon': '127.82592387093413', 'class': 'landuse', 'type': 'residential', 'place_rank': 22, 'importance': 0.10672546959639885, 'addresstype': 'residential', 'name': '충주기업도시 미진이지비아 더원', 'display_name': '충주기업도시 미진이지비아 더원, 189, 충주기업도시, 중앙탑면, 충주시, 충청북도, 27465, 대한민국', 'boundingbox': ['37.0113794', '37.0145091', '127.8246744', '127.8275927']}"
1,Rafah Damrongchaitham,PER,"(None, None)"
1,Ariana x BetterHelp,ORG,"(None, None)"
1,Manchester,LOC,"{'place_id': 256938681, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 146656, 'lat': '53.4794892', 'lon': '-2.2451148', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.7302810816515201, 'addresstype': 'city', 'name': 'Manchester', 'display_name': 'Manchester, Greater Manchester, England, United Kingdom', 'boundingbox': ['53.3401044', '53.5445923', '-2.3199185', '-2.1468288']}"
2,Blancpain,PER,"{'place_id': 89091926, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3578736964, 'lat': '48.8676491', 'lon': '2.3305706', 'class': 'shop', 'type': 'jewelry', 'place_rank': 30, 'importance': 9.317235065227768e-05, 'addresstype': 'shop', 'name': 'Blancpain', 'display_name': 'Blancpain, Accès parking Vendôme, Quartier Vendôme, Paris 1er Arrondissement, Paris, France métropolitaine, 75001, France', 'boundingbox': ['48.8675991', '48.8676991', '2.3305206', '2.3306206']}"
1,Swatch,PER,"{'place_id': 89267118, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 395231171, 'lat': '48.872091600000005', 'lon': '2.301610794175728', 'class': 'shop', 'type': 'watches', 'place_rank': 30, 'importance': 9.317235065227768e-05, 'addresstype': 'shop', 'name': 'Swatch', 'display_name': 'Swatch, Rue Washington, Quartier du Faubourg-du-Roule, Paris 8e Arrondissement, Paris, France métropolitaine, 75008, France', 'boundingbox': ['48.8720443', '48.8721432', '2.3015351', '2.3016860']}"
1,Fifty Fathoms,INST,"(None, None)"
1,Bioceramic Scuba Fifty Fathoms,INST,"(None, None)"
1,Blancpain Fifty Fathoms,INST,"(None, None)"
1,Blancpain X Swatch,INST,"(None, None)"
1,Joe Rogan,PER,"(None, None)"
1,Apple Podcasts,ORG,"(None, None)"
1,The Joe Rogan Experience,MEDIA,"(None, None)"
1,IWC Schaffhausen,ORG,"{'place_id': 173034051, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 12201853768, 'lat': '48.2083508', 'lon': '16.3699718', 'class': 'shop', 'type': 'watches', 'place_rank': 30, 'importance': 8.694209201185653e-05, 'addresstype': 'shop', 'name': 'IWC Schaffhausen', 'display_name': 'IWC Schaffhausen, 12, Graben, Widmerviertel, Innere Stadt, Wien, 1010, Österreich', 'boundingbox': ['48.2083008', '48.2084008', '16.3699218', '16.3700218']}"
1,Pilot’s Watch Automatic 41 Black Aces,INST,"(None, None)"
3,US Navy,ORG,"{'place_id': 390611726, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 18358534, 'lat': '38.887530999999996', 'lon': '-77.39252025906214', 'class': 'boundary', 'type': 'census', 'place_rank': 25, 'importance': 0.3060101739338907, 'addresstype': 'census', 'name': 'Navy', 'display_name': 'Navy, Fairfax County, Virginia, United States', 'boundingbox': ['38.8755340', '38.8994050', '-77.4047330', '-77.3773910']}"
2,Y Combinator,ORG,"{'place_id': 299018968, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 11657169276, 'lat': '37.7607771', 'lon': '-122.3866356', 'class': 'office', 'type': 'startup_incubator', 'place_rank': 30, 'importance': 8.251392385743523e-05, 'addresstype': 'office', 'name': 'Y Combinator', 'display_name': 'Y Combinator, 580, 20th Street, Pier 70, San Francisco, California, 94158, United States', 'boundingbox': ['37.7607271', '37.7608271', '-122.3866856', '-122.3865856']}"
1,Microsoft Azure,ORG,"{'place_id': 344380635, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 578443547, 'lat': '41.92310615', 'lon': '-87.91826328939885', 'class': 'building', 'type': 'industrial', 'place_rank': 30, 'importance': 6.065079728384859e-05, 'addresstype': 'building', 'name': 'Microsoft - Azure Datacenter', 'display_name': 'Microsoft - Azure Datacenter, 601, Northwest Avenue, Northlake, Leyden Township, Cook County, Illinois, 60164, United States', 'boundingbox': ['41.9217301', '41.9241829', '-87.9189440', '-87.9175826']}"
1,U.S. Federal Trade Commission,ORG,"(None, None)"
10,Anthropic,ORG,"{'place_id': 197121034, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 377100113, 'lat': '34.2531166', 'lon': '71.04031904829091', 'class': 'landuse', 'type': 'residential', 'place_rank': 22, 'importance': 0.10670666742961774, 'addresstype': 'residential', 'name': 'anthropic features', 'display_name': 'anthropic features, لعلپوره, لالپوره ولسوالۍ, ننگرهار ولايت, افغانستان', 'boundingbox': ['34.2504561', '34.2560282', '71.0342719', '71.0455630']}"
1,Nuremberg,LOC,"{'place_id': 116243859, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 62780, 'lat': '49.453872', 'lon': '11.077298', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.709195006029353, 'addresstype': 'city', 'name': 'Nürnberg', 'display_name': 'Nürnberg, Bayern, Deutschland', 'boundingbox': ['49.3314339', '49.5407534', '10.9887326', '11.2825957']}"
1,BlackBerry,ORG,"{'place_id': 346997944, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 151431165, 'lat': '47.180776', 'lon': '-93.39049', 'class': 'place', 'type': 'village', 'place_rank': 19, 'importance': 0.33973472073036687, 'addresstype': 'village', 'name': 'Blackberry', 'display_name': 'Blackberry, Itasca County, Minnesota, United States', 'boundingbox': ['47.1607760', '47.2007760', '-93.4104900', '-93.3704900']}"
2,The Legend Of The Dragon Gate,MEDIA,"(None, None)"
1,Dragon King,MYTH,"{'place_id': 258682883, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4975270289, 'lat': '51.4825105', 'lon': '-0.1380407', 'class': 'amenity', 'type': 'restaurant', 'place_rank': 30, 'importance': 9.307927061870783e-05, 'addresstype': 'amenity', 'name': 'Dragon King', 'display_name': 'Dragon King, 4, Kirtling Street, Nine Elms, London Borough of Wandsworth, London, Greater London, England, SW11 8DG, United Kingdom', 'boundingbox': ['51.4824605', '51.4825605', '-0.1380907', '-0.1379907']}"
3,Studio Dragon,ORG,"{'place_id': 261348092, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 11718106847, 'lat': '51.4664468', 'lon': '-3.1634976', 'class': 'amenity', 'type': 'studio', 'place_rank': 30, 'importance': 0.33770862732931467, 'addresstype': 'amenity', 'name': 'Capital FM', 'display_name': 'Capital FM, Hemingway Road, Tiger Bay, Butetown, Cardiff, Cymru / Wales, CF10 4JY, United Kingdom', 'boundingbox': ['51.4663968', '51.4664968', '-3.1635476', '-3.1634476']}"
1,Lion City,MEDIA,"{'place_id': 239393898, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 303132613, 'lat': '11.5571226', 'lon': '104.84741121662539', 'class': 'landuse', 'type': 'construction', 'place_rank': 22, 'importance': 0.10673461280231934, 'addresstype': 'construction', 'name': 'Lion City', 'display_name': 'Lion City, ភូមិក្បាលដំរី, សង្កាត់កាកាបទី១, ខណ្ឌពោធិ៍សែនជ័យ, រាជធានីភ្នំពេញ, 120912, ព្រះរាជាណាចក្រ\u200bកម្ពុជា', 'boundingbox': ['11.5565406', '11.5586997', '104.8456739', '104.8487091']}"
1,Crash Landing On You,MEDIA,"(None, None)"
1,Goblin,MEDIA,"{'place_id': 152705912, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 148561927, 'lat': '56.6751295', 'lon': '16.292467377552946', 'class': 'place', 'type': 'city_block', 'place_rank': 25, 'importance': 0.06673034637979705, 'addresstype': 'city_block', 'name': 'Goblin', 'display_name': 'Goblin, Törnebylund, Flygstaden, Kalmar, Kalmar kommun, Kalmar län, Sverige', 'boundingbox': ['56.6743568', '56.6758978', '16.2914237', '16.2935501']}"
1,Guardian: The Lonely And Great God,MEDIA,"(None, None)"
1,Super Huat Flash Deals,MEDIA,"(None, None)"
1,Valentine’s Day,TIME,"{'place_id': 258766459, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3631382055, 'lat': '52.0462442', 'lon': '-0.746654', 'class': 'historic', 'type': 'monument', 'place_rank': 30, 'importance': 6.352254520480686e-05, 'addresstype': 'historic', 'name': ""St Valentine's Day"", 'display_name': ""St Valentine's Day, Off Road Cycle Track, Central Milton Keynes, Milton Keynes, City of Milton Keynes, England, MK9 3FP, United Kingdom"", 'boundingbox': ['52.0461942', '52.0462942', '-0.7467040', '-0.7466040']}"
1,Last Chance Rush Hour,MEDIA,"(None, None)"
1,Shopee Live,MEDIA,"(None, None)"
1,Justin Keeble,PER,"(None, None)"
1,Google Cloud,ORG,"{'place_id': 299086302, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4583807297, 'lat': '37.4230104', 'lon': '-122.087395', 'class': 'amenity', 'type': 'cafe', 'place_rank': 30, 'importance': 6.277943083843774e-05, 'addresstype': 'amenity', 'name': 'Cloud Cafe', 'display_name': 'Cloud Cafe, 1900, Charleston Road, Google, Mountain View, Santa Clara County, California, 94043, United States', 'boundingbox': ['37.4229604', '37.4230604', '-122.0874450', '-122.0873450']}"
2,Woods,PER,"{'place_id': 303642911, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1820065, 'lat': '36.7915843', 'lon': '-98.8313546', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.5194113046569697, 'addresstype': 'county', 'name': 'Woods County', 'display_name': 'Woods County, Oklahoma, United States', 'boundingbox': ['36.3908443', '37.0000504', '-99.4558434', '-98.5331695']}"
5,Lenovo,ORG,"{'place_id': 218827370, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 6046034792, 'lat': '22.2872545', 'lon': '114.2122136', 'class': 'office', 'type': 'company', 'place_rank': 30, 'importance': 8.64309147783172e-05, 'addresstype': 'office', 'name': 'Lenovo', 'display_name': 'Lenovo, 糖廠街 Tong Chong Street, 康山 Kornhill, 鰂魚涌 Quarry Bay, 東區 Eastern District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国', 'boundingbox': ['22.2872045', '22.2873045', '114.2121636', '114.2122636']}"
1,Honor,ORG,"{'place_id': 341148958, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 134901, 'lat': '44.6645109', 'lon': '-86.0205245', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.36009085702115257, 'addresstype': 'village', 'name': 'Honor', 'display_name': 'Honor, Homestead Township, Benzie County, Michigan, United States', 'boundingbox': ['44.6598150', '44.6749518', '-86.0348044', '-86.0080722']}"
1,Motorola,ORG,"{'place_id': 282517322, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 316330957, 'lat': '26.14886605', 'lon': '-80.26248011616022', 'class': 'landuse', 'type': 'commercial', 'place_rank': 22, 'importance': 0.10672248950942242, 'addresstype': 'commercial', 'name': 'Motorola', 'display_name': 'Motorola, Plantation, Broward County, Florida, United States', 'boundingbox': ['26.1484045', '26.1495589', '-80.2629580', '-80.2622173']}"
